1.0393e-01,1.6400e-01,1.4936e-01
4.9646e-01,3.6910e-01,3.1650e-01
3.8324e-01,5.7519e-01,5.4816e-01
2.9915e-01,6.4917e-01,4.1866e-01
1.9278e-01,4.6762e-01,3.0349e-01
3.7562e-01,4.1741e-01,1.9635e-01
3.0664e-01,1.8392e-01,3.2713e-01
3.0104e-01,2.9722e-01,3.6837e-01
2.5089e-01,3.1984e-01,2.7493e-01
2.5766e-01,1.6791e-01,3.3230e-01
2.9579e-01,4.6621e-01,4.4047e-01
3.2104e-01,4.3705e-01,4.6171e-01
6.5045e-01,5.2583e-01,5.3961e-01
6.0034e-01,1.9087e-01,6.0359e-01
5.5464e-01,4.1470e-01,6.1787e-01
5.2606e-01,6.6080e-01,7.7264e-01
8.1811e-01,8.4942e-01,8.0363e-01
6.9347e-01,8.2088e-01,6.7025e-01
8.3344e-01,1.0034e+00,9.3967e-01
7.4381e-01,9.4618e-01,9.9509e-01
7.5260e-01,9.2718e-01,1.2224e+00
6.2969e-01,8.7930e-01,1.0943e+00
7.2769e-01,9.7643e-01,1.4525e+00
8.5413e-01,8.6787e-01,1.3288e+00
9.0824e-01,1.0298e+00,1.2385e+00
7.4804e-01,9.9697e-01,1.3934e+00
1.1288e+00,1.0993e+00,1.4291e+00
1.0036e+00,1.1284e+00,1.4045e+00
9.8641e-01,1.2164e+00,1.6690e+00
1.0595e+00,1.2902e+00,1.5833e+00
1.1326e+00,1.1825e+00,1.4289e+00
1.3647e+00,1.2812e+00,1.7576e+00
1.5058e+00,1.4150e+00,1.5731e+00
1.4066e+00,1.6600e+00,1.5277e+00
1.6923e+00,1.6323e+00,1.6263e+00
1.7856e+00,1.6495e+00,1.5345e+00
1.8331e+00,1.7357e+00,1.7838e+00
1.7870e+00,1.6787e+00,1.6934e+00
2.0746e+00,1.7340e+00,1.8788e+00
1.8609e+00,1.7304e+00,1.7371e+00
1.7634e+00,1.9855e+00,1.6953e+00
2.0878e+00,2.3906e+00,2.1452e+00
2.1596e+00,2.2108e+00,1.7973e+00
2.2515e+00,2.6027e+00,2.0010e+00
2.0308e+00,2.6081e+00,2.0150e+00
2.3926e+00,2.4786e+00,2.2326e+00
2.4772e+00,2.9314e+00,2.1345e+00
2.4144e+00,2.7302e+00,2.4490e+00
2.5082e+00,2.9536e+00,2.3039e+00
2.5273e+00,2.8540e+00,2.3974e+00
2.6541e+00,2.8533e+00,2.3385e+00
2.7726e+00,3.1891e+00,2.5845e+00
2.6502e+00,3.1230e+00,2.5779e+00
3.0184e+00,3.1338e+00,2.7817e+00
2.6592e+00,3.2312e+00,2.7789e+00
3.1143e+00,2.9219e+00,2.4819e+00
3.2594e+00,3.2572e+00,2.7071e+00
2.9930e+00,3.2298e+00,2.9027e+00
3.0395e+00,3.2474e+00,3.2393e+00
3.4546e+00,3.1750e+00,2.8413e+00
3.1387e+00,3.3055e+00,3.2447e+00
3.3184e+00,3.1677e+00,3.1627e+00
3.3060e+00,3.1952e+00,3.5185e+00
3.0241e+00,3.5929e+00,3.6037e+00
3.4074e+00,3.2426e+00,3.7737e+00
3.2347e+00,3.6043e+00,3.9310e+00
3.3131e+00,3.5249e+00,3.8422e+00
3.3148e+00,3.8719e+00,3.9059e+00
3.4895e+00,3.8037e+00,4.0665e+00
3.2462e+00,4.0403e+00,4.0946e+00
3.8714e+00,3.7773e+00,3.8947e+00
4.1003e+00,3.7919e+00,4.0216e+00
3.8873e+00,3.9377e+00,4.3128e+00
3.7387e+00,4.2699e+00,4.3834e+00
4.0889e+00,4.1671e+00,4.0770e+00
4.2726e+00,4.3659e+00,4.4713e+00
4.4308e+00,4.3802e+00,4.4932e+00
4.6651e+00,4.3214e+00,4.2461e+00
4.3332e+00,4.5537e+00,4.4437e+00
4.6465e+00,4.6183e+00,4.6034e+00
4.9261e+00,4.7373e+00,4.6757e+00
5.1839e+00,4.7208e+00,4.5802e+00
4.9868e+00,4.8490e+00,4.5271e+00
4.9861e+00,4.8794e+00,4.6617e+00
4.8620e+00,4.9701e+00,4.9556e+00
5.0508e+00,4.6539e+00,4.9029e+00
5.5501e+00,5.2092e+00,5.3948e+00
5.0706e+00,4.8946e+00,5.2286e+00
5.0557e+00,5.1778e+00,5.6586e+00
5.3754e+00,5.2689e+00,5.2894e+00
5.4990e+00,5.1888e+00,5.9178e+00
5.4418e+00,5.2463e+00,5.2885e+00
5.6309e+00,5.2163e+00,6.0364e+00
5.5572e+00,4.9988e+00,5.6035e+00
5.2343e+00,5.4886e+00,5.9474e+00
5.4206e+00,5.3371e+00,5.6695e+00
5.8284e+00,5.3588e+00,5.9011e+00
5.6612e+00,5.3973e+00,6.0952e+00
5.7335e+00,5.8483e+00,6.0564e+00
5.2370e+00,5.8974e+00,6.3583e+00
5.9255e+00,5.6135e+00,5.8561e+00
6.3236e+00,6.1286e+00,6.0544e+00
6.3423e+00,5.6860e+00,5.5433e+00
6.2495e+00,5.8722e+00,5.6287e+00
6.4213e+00,5.9175e+00,6.2963e+00
6.1813e+00,6.1728e+00,6.4491e+00
5.9389e+00,6.9055e+00,5.9396e+00
6.8690e+00,6.3140e+00,6.3360e+00
6.5158e+00,6.6024e+00,6.5171e+00
7.0381e+00,6.8250e+00,6.7003e+00
7.0225e+00,6.4680e+00,7.0638e+00
6.3112e+00,7.3072e+00,6.2702e+00
7.2303e+00,6.4886e+00,6.8329e+00
7.2808e+00,6.9615e+00,6.8352e+00
6.8071e+00,7.1670e+00,6.8892e+00
7.2287e+00,7.3995e+00,6.2995e+00
7.2746e+00,6.9940e+00,6.7435e+00
7.5502e+00,7.3703e+00,7.0328e+00
6.9470e+00,6.8740e+00,6.9845e+00
7.4907e+00,6.9982e+00,6.9811e+00
7.5941e+00,7.5728e+00,7.3402e+00
7.2762e+00,7.1783e+00,7.7424e+00
7.4711e+00,7.5808e+00,7.2965e+00
