3.7926e-01,-1.0547e-01,-4.6263e-02
1.3014e+00,-1.6518e-01,-1.4379e-02
1.0096e+00,-2.5255e-01,-4.8001e-02
8.0568e-01,-6.2260e-02,-1.4239e-01
4.4140e-01,-7.4455e-02,-2.3855e-01
4.3526e-01,-7.4409e-02,-2.6391e-01
5.8650e-01,1.8970e-01,-1.3567e-01
7.0942e-01,3.1046e-01,8.7862e-02
5.6025e-01,4.5824e-01,1.8912e-01
8.0117e-01,5.3784e-01,2.3939e-01
7.1009e-01,7.0998e-01,2.0198e-01
9.9763e-01,1.0451e+00,4.1872e-01
6.9668e-01,1.4657e+00,2.3755e-01
7.5923e-01,1.2871e+00,1.1984e-01
7.1456e-01,1.3361e+00,2.0362e-01
8.3296e-01,1.1200e+00,2.8901e-01
8.9411e-01,1.1299e+00,1.6603e-01
8.2947e-01,1.3807e+00,4.5307e-01
1.0085e+00,1.1784e+00,5.5462e-01
1.1332e+00,1.1901e+00,7.8750e-01
1.0881e+00,1.2392e+00,7.1110e-01
1.3886e+00,1.2040e+00,6.0554e-01
1.4398e+00,1.1283e+00,8.3670e-01
1.4185e+00,1.1972e+00,7.8348e-01
1.4713e+00,1.2833e+00,4.4220e-01
1.4244e+00,1.1975e+00,4.6707e-01
1.4444e+00,1.4319e+00,8.5556e-01
1.3557e+00,1.1937e+00,6.8661e-01
1.4503e+00,1.4492e+00,6.4701e-01
1.5552e+00,1.7456e+00,9.0678e-01
1.4903e+00,1.4827e+00,9.4664e-01
1.6974e+00,1.6817e+00,9.4247e-01
1.7285e+00,1.8389e+00,1.0828e+00
1.7806e+00,1.7062e+00,1.0647e+00
1.9180e+00,1.9116e+00,1.3348e+00
1.7127e+00,1.8626e+00,1.2179e+00
1.8598e+00,2.0698e+00,1.3422e+00
2.1617e+00,1.8261e+00,1.2552e+00
2.1289e+00,2.1859e+00,1.2730e+00
1.9927e+00,2.2333e+00,1.2965e+00
2.1381e+00,2.1359e+00,1.4899e+00
2.3095e+00,2.5118e+00,1.5496e+00
2.2628e+00,2.2054e+00,1.5925e+00
2.2760e+00,2.6306e+00,1.5882e+00
2.4039e+00,2.2306e+00,1.6860e+00
2.7520e+00,2.4649e+00,1.6753e+00
2.7680e+00,2.3944e+00,1.9940e+00
2.8718e+00,2.6322e+00,1.7669e+00
2.8241e+00,2.5293e+00,1.8560e+00
2.7178e+00,2.7134e+00,2.0172e+00
2.5933e+00,2.8746e+00,2.0961e+00
2.9147e+00,3.0680e+00,2.2484e+00
2.8493e+00,2.9082e+00,2.0851e+00
2.8736e+00,3.4950e+00,2.4026e+00
2.7228e+00,3.3586e+00,2.6926e+00
3.1926e+00,3.2696e+00,2.7113e+00
2.9104e+00,3.6385e+00,2.7051e+00
3.3225e+00,3.6118e+00,2.4951e+00
3.1492e+00,3.7122e+00,2.7478e+00
3.2689e+00,3.9837e+00,2.6031e+00
3.7326e+00,4.2746e+00,2.8015e+00
3.7187e+00,4.2520e+00,3.0969e+00
3.6368e+00,4.2705e+00,3.0223e+00
3.5776e+00,4.6261e+00,3.1468e+00
3.6093e+00,4.3260e+00,3.2494e+00
3.5215e+00,4.5807e+00,3.3302e+00
3.7175e+00,4.8706e+00,3.1070e+00
4.0124e+00,4.8457e+00,3.7061e+00
3.9506e+00,4.6838e+00,3.7719e+00
4.0333e+00,4.9080e+00,3.9797e+00
4.0888e+00,4.8660e+00,3.6618e+00
4.2638e+00,4.7767e+00,4.1806e+00
4.0755e+00,5.3150e+00,4.0532e+00
4.6162e+00,4.9039e+00,3.9699e+00
4.5198e+00,5.1655e+00,4.3443e+00
4.6651e+00,5.2691e+00,4.5658e+00
4.7789e+00,5.6569e+00,4.5424e+00
4.6970e+00,5.9510e+00,4.9464e+00
4.9443e+00,5.5779e+00,5.4315e+00
4.7168e+00,5.3449e+00,5.5326e+00
5.7423e+00,5.3859e+00,5.3576e+00
5.2870e+00,5.7880e+00,5.5844e+00
5.0295e+00,5.7292e+00,5.2572e+00
5.3110e+00,5.9186e+00,5.9787e+00
5.4955e+00,5.7900e+00,5.9518e+00
5.6735e+00,5.6692e+00,5.3415e+00
5.7663e+00,6.2289e+00,5.7742e+00
5.8052e+00,6.9475e+00,6.3119e+00
5.7830e+00,6.2518e+00,6.3330e+00
6.2619e+00,6.2942e+00,6.3494e+00
6.4844e+00,6.7897e+00,5.7547e+00
6.4358e+00,6.8269e+00,6.7428e+00
6.4320e+00,6.8234e+00,6.1527e+00
6.3809e+00,6.8615e+00,6.9094e+00
6.5654e+00,6.7440e+00,6.7325e+00
6.3854e+00,7.1932e+00,7.2599e+00
6.9981e+00,6.7635e+00,7.2147e+00
6.7883e+00,7.7197e+00,7.4120e+00
7.1763e+00,7.3674e+00,7.7029e+00
7.7895e+00,7.4742e+00,8.0902e+00
7.7728e+00,7.4932e+00,7.5624e+00
7.2172e+00,7.8244e+00,7.6206e+00
7.5896e+00,8.0631e+00,8.1074e+00
8.3227e+00,8.1373e+00,8.3327e+00
8.4514e+00,8.1311e+00,8.8685e+00
7.7586e+00,8.4314e+00,8.5173e+00
7.6200e+00,8.2469e+00,8.3030e+00
8.2374e+00,9.0030e+00,8.5784e+00
7.9135e+00,7.9549e+00,9.0930e+00
8.3720e+00,8.2296e+00,9.1089e+00
8.7214e+00,8.0101e+00,9.1138e+00
8.3110e+00,8.3449e+00,8.7655e+00
8.1566e+00,9.2371e+00,1.0044e+01
8.3743e+00,8.5470e+00,8.7776e+00
8.5834e+00,8.6782e+00,9.6513e+00
8.6632e+00,8.7738e+00,9.7338e+00
9.2973e+00,9.6058e+00,9.7586e+00
8.2316e+00,9.5794e+00,9.3986e+00
7.9735e+00,8.5933e+00,9.5332e+00
9.2058e+00,9.8452e+00,9.4483e+00
8.8845e+00,9.6515e+00,9.9818e+00
9.1405e+00,9.6617e+00,1.0044e+01
8.6330e+00,9.6813e+00,9.6713e+00
8.5428e+00,9.0448e+00,1.0247e+01
8.9056e+00,9.6166e+00,9.8738e+00
8.9122e+00,1.0016e+01,9.5055e+00
9.3610e+00,9.7873e+00,1.0199e+01
9.3857e+00,9.9991e+00,1.0279e+01
9.2535e+00,1.0557e+01,1.0528e+01
9.3210e+00,9.4040e+00,1.1574e+01
9.6470e+00,1.0128e+01,1.0101e+01
9.2757e+00,1.0245e+01,1.1105e+01
9.7119e+00,1.1168e+01,1.1923e+01
1.0429e+01,1.0369e+01,1.1485e+01
1.0376e+01,1.0261e+01,1.1097e+01
9.9051e+00,1.0734e+01,1.2173e+01
9.7141e+00,1.0493e+01,1.1549e+01
9.6448e+00,1.0874e+01,1.1561e+01
1.0089e+01,1.0882e+01,1.1799e+01
1.0342e+01,1.0807e+01,1.1706e+01
1.0351e+01,1.1383e+01,1.1717e+01
1.0700e+01,1.0554e+01,1.1964e+01
1.0698e+01,1.1528e+01,1.2447e+01
1.1097e+01,1.1066e+01,1.2671e+01
1.0681e+01,1.1292e+01,1.2346e+01
1.1345e+01,1.1767e+01,1.2467e+01
1.1420e+01,1.2144e+01,1.1964e+01
1.2817e+01,1.1836e+01,1.2370e+01
1.2041e+01,1.1580e+01,1.2633e+01
1.1361e+01,1.1523e+01,1.3181e+01
1.1002e+01,1.2491e+01,1.3300e+01
1.0130e+01,1.2443e+01,1.3155e+01
1.1873e+01,1.2061e+01,1.3395e+01
1.2240e+01,1.1727e+01,1.3160e+01
1.2199e+01,1.1657e+01,1.2840e+01
1.2931e+01,1.2008e+01,1.3208e+01
1.2704e+01,1.1612e+01,1.2392e+01
1.2369e+01,1.2174e+01,1.3462e+01
1.2483e+01,1.2114e+01,1.3096e+01
1.2974e+01,1.2447e+01,1.3954e+01
1.2631e+01,1.3775e+01,1.3012e+01
1.2800e+01,1.3054e+01,1.4127e+01
1.3082e+01,1.3192e+01,1.4343e+01
1.4196e+01,1.3572e+01,1.4453e+01
1.2987e+01,1.3116e+01,1.3816e+01
1.3387e+01,1.3420e+01,1.3502e+01
1.3572e+01,1.3035e+01,1.4492e+01
1.2862e+01,1.3417e+01,1.3468e+01
1.4357e+01,1.3918e+01,1.4572e+01
1.3315e+01,1.3779e+01,1.4078e+01
1.3567e+01,1.3449e+01,1.4357e+01
1.4806e+01,1.4153e+01,1.4993e+01
1.4709e+01,1.4093e+01,1.4483e+01
1.5369e+01,1.4373e+01,1.5086e+01
1.4431e+01,1.4051e+01,1.4039e+01
1.4094e+01,1.4806e+01,1.4080e+01
1.5528e+01,1.4343e+01,1.5846e+01
1.4326e+01,1.4527e+01,1.5153e+01
1.4980e+01,1.3551e+01,1.4820e+01
1.4693e+01,1.4217e+01,1.7018e+01
1.5226e+01,1.4963e+01,1.5474e+01
1.4790e+01,1.4394e+01,1.6212e+01
1.5264e+01,1.4992e+01,1.6281e+01
1.5822e+01,1.4254e+01,1.5043e+01
1.5073e+01,1.4428e+01,1.5789e+01
1.5453e+01,1.4663e+01,1.6502e+01
1.6348e+01,1.5262e+01,1.4894e+01
1.4973e+01,1.4604e+01,1.6713e+01
1.5589e+01,1.4390e+01,1.7089e+01
1.6003e+01,1.5742e+01,1.7078e+01
1.6667e+01,1.5646e+01,1.7253e+01
1.5997e+01,1.6258e+01,1.6651e+01
1.5982e+01,1.7157e+01,1.7144e+01
1.5687e+01,1.5644e+01,1.7365e+01
1.5659e+01,1.6556e+01,1.6993e+01
1.7013e+01,1.6268e+01,1.6548e+01
1.5751e+01,1.7109e+01,1.7344e+01
1.6606e+01,1.6588e+01,1.8409e+01
1.6240e+01,1.6587e+01,1.7621e+01
1.5795e+01,1.6818e+01,1.8404e+01
1.6235e+01,1.6097e+01,1.7227e+01
1.7185e+01,1.5730e+01,1.8672e+01
1.7366e+01,1.6718e+01,1.7917e+01
1.7372e+01,1.7038e+01,1.7133e+01
1.7132e+01,1.6330e+01,1.8183e+01
1.7188e+01,1.7178e+01,1.7971e+01
1.6865e+01,1.6465e+01,1.8751e+01
1.5915e+01,1.6939e+01,1.9208e+01
1.6870e+01,1.8001e+01,1.8640e+01
1.7669e+01,1.7362e+01,1.9196e+01
1.7776e+01,1.7982e+01,1.9001e+01
1.7037e+01,1.7601e+01,1.8985e+01
1.7021e+01,1.8466e+01,1.8116e+01
1.7755e+01,1.7490e+01,1.8557e+01
1.7219e+01,1.7423e+01,1.8219e+01
1.8065e+01,1.7854e+01,1.9020e+01
1.8410e+01,1.7264e+01,1.9280e+01
1.6906e+01,1.8201e+01,1.9284e+01
1.8895e+01,1.7398e+01,1.8857e+01
1.8606e+01,1.8216e+01,1.8878e+01
1.8395e+01,1.8333e+01,2.0041e+01
1.8758e+01,1.8108e+01,1.8697e+01
1.8850e+01,1.8626e+01,1.9514e+01
1.8476e+01,1.7647e+01,1.9484e+01
1.7702e+01,1.7397e+01,1.9521e+01
1.7751e+01,1.8496e+01,2.0344e+01
2.0039e+01,1.8596e+01,1.9145e+01
1.9582e+01,1.7835e+01,1.8165e+01
1.8671e+01,1.7959e+01,1.9073e+01
1.8802e+01,1.8169e+01,1.9830e+01
1.9329e+01,1.9561e+01,1.9290e+01
1.8833e+01,1.9085e+01,2.0010e+01
1.9851e+01,1.8796e+01,2.0877e+01
2.0462e+01,1.7653e+01,1.9741e+01
1.9426e+01,1.9247e+01,1.9326e+01
2.0097e+01,1.9939e+01,2.0898e+01
1.9199e+01,1.8669e+01,2.1062e+01
1.9914e+01,1.9473e+01,2.0313e+01
2.0317e+01,1.9551e+01,2.0430e+01
1.9986e+01,1.9735e+01,2.0836e+01
2.0053e+01,2.0699e+01,2.0517e+01
1.9763e+01,2.0358e+01,2.1162e+01
2.0692e+01,1.9379e+01,2.0631e+01
1.9565e+01,1.8902e+01,2.0317e+01
2.0514e+01,1.9620e+01,2.0618e+01
1.8253e+01,1.9427e+01,2.1374e+01
2.1506e+01,1.9914e+01,2.1739e+01
1.9863e+01,1.9597e+01,2.1442e+01
2.0446e+01,1.9647e+01,2.0841e+01
2.0650e+01,1.9982e+01,2.0813e+01
2.1219e+01,2.1308e+01,2.1624e+01
2.0806e+01,2.0845e+01,2.2359e+01
2.0139e+01,2.0156e+01,2.2390e+01
2.0515e+01,1.9085e+01,2.1289e+01
2.0975e+01,2.0283e+01,2.3019e+01
2.0009e+01,2.0858e+01,2.2204e+01
2.1767e+01,1.9979e+01,2.1230e+01
2.1490e+01,2.1114e+01,2.2834e+01
2.2239e+01,2.0162e+01,2.2507e+01
2.1297e+01,2.1096e+01,2.2858e+01
2.1062e+01,2.0888e+01,2.0564e+01
2.0691e+01,2.2096e+01,2.2775e+01
2.2023e+01,2.0692e+01,2.2751e+01
2.2171e+01,2.1451e+01,2.2506e+01
2.3004e+01,2.1107e+01,2.2231e+01
2.2097e+01,2.1083e+01,2.3214e+01
2.1637e+01,2.1367e+01,2.2325e+01
2.2375e+01,2.1349e+01,2.2044e+01
2.1155e+01,2.0827e+01,2.3013e+01
2.1924e+01,2.1356e+01,2.3743e+01
2.2982e+01,2.0971e+01,2.3180e+01
2.2364e+01,2.2115e+01,2.2856e+01
2.1768e+01,2.2044e+01,2.3373e+01
2.1797e+01,2.2107e+01,2.2147e+01
2.2377e+01,2.1577e+01,2.3691e+01
2.3683e+01,2.1797e+01,2.2432e+01
2.2319e+01,2.2241e+01,2.2283e+01
2.1330e+01,2.2413e+01,2.3665e+01
2.2470e+01,2.3513e+01,2.1887e+01
2.2908e+01,2.1926e+01,2.3106e+01
2.3975e+01,2.2303e+01,2.4576e+01
2.1922e+01,2.1951e+01,2.2815e+01
2.3799e+01,2.1814e+01,2.3617e+01
2.3210e+01,2.3366e+01,2.3592e+01
2.2864e+01,2.1935e+01,2.3016e+01
2.2847e+01,2.2641e+01,2.4955e+01
2.3071e+01,2.1141e+01,2.4973e+01
2.3035e+01,2.2709e+01,2.4207e+01
2.5021e+01,2.3114e+01,2.3504e+01
2.3931e+01,2.3475e+01,2.3992e+01
2.2935e+01,2.2870e+01,2.4650e+01
2.3857e+01,2.3318e+01,2.4240e+01
2.3389e+01,2.3388e+01,2.5555e+01
2.3448e+01,2.3195e+01,2.4623e+01
2.2467e+01,2.2834e+01,2.3647e+01
2.4792e+01,2.3868e+01,2.4392e+01
2.4560e+01,2.3593e+01,2.4879e+01
