2.3167e-01,2.3167e-01,2.3167e-01
3.9092e-01,3.9092e-01,3.9092e-01
2.3157e-01,2.3157e-01,2.3210e-01
3.2830e-01,3.2804e-01,3.2908e-01
2.1837e-01,2.1911e-01,2.1837e-01
3.6059e-02,3.6059e-02,3.8047e-02
2.6443e-01,2.6443e-01,2.6443e-01
2.5789e-01,2.5789e-01,2.5789e-01
1.0486e-01,1.0281e-01,1.0281e-01
1.2982e-01,1.3009e-01,1.2982e-01
1.4807e-01,1.4886e-01,1.4833e-01
2.7376e-01,2.7401e-01,2.7376e-01
3.6220e-01,3.6196e-01,3.6220e-01
1.3479e-01,1.3479e-01,1.3479e-01
1.8005e-01,1.8005e-01,1.8005e-01
1.2418e-01,1.2418e-01,1.2418e-01
7.4824e-02,7.4824e-02,7.4824e-02
1.1093e-01,1.1093e-01,1.1093e-01
2.2574e-01,2.2597e-01,2.2574e-01
4.5730e-01,4.5811e-01,4.5730e-01
2.0401e-01,2.0426e-01,2.0401e-01
5.6465e-02,5.6465e-02,5.6465e-02
4.8733e-02,4.8733e-02,4.8733e-02
6.5083e-02,6.5083e-02,6.7407e-02
3.6467e-01,3.6493e-01,3.6467e-01
4.1670e-01,4.1670e-01,4.1670e-01
1.4876e-01,1.4876e-01,1.4876e-01
3.9059e-01,3.9059e-01,3.9346e-01
4.2519e-01,4.2519e-01,4.2519e-01
2.1967e-01,2.1967e-01,2.2018e-01
1.3623e-02,1.3623e-02,1.3623e-02
1.5954e-01,1.6084e-01,1.5954e-01
2.3506e-01,2.3483e-01,2.3506e-01
3.1851e-01,3.1851e-01,3.1851e-01
1.3256e-01,1.3256e-01,1.3283e-01
1.9354e-01,1.9354e-01,1.9354e-01
1.8415e-01,1.8415e-01,1.8415e-01
2.0039e-01,2.0039e-01,2.0039e-01
3.7786e-01,3.7786e-01,3.7811e-01
2.5488e-01,2.5436e-01,2.5436e-01
1.1292e-01,1.1292e-01,1.1292e-01
3.8862e-01,3.8777e-01,3.8777e-01
1.5954e-01,1.5954e-01,1.6163e-01
4.0468e-01,4.0496e-01,4.0468e-01
1.9818e-01,1.9818e-01,1.9818e-01
7.6923e-02,7.6923e-02,7.6923e-02
2.7435e-01,2.7138e-01,2.7138e-01
2.8196e-01,2.8196e-01,2.8196e-01
3.5229e-02,3.5229e-02,3.5229e-02
2.9443e-01,2.9443e-01,2.9443e-01
1.6024e-01,1.6024e-01,1.6024e-01
1.9590e-01,1.9590e-01,1.9590e-01
3.8109e-01,3.8109e-01,3.8109e-01
3.9720e-01,3.9720e-01,3.9720e-01
1.5034e-01,1.5034e-01,1.5034e-01
5.1416e-02,5.1664e-02,5.1416e-02
2.9040e-01,2.9040e-01,2.9040e-01
2.3296e-01,2.3296e-01,2.3296e-01
1.4506e-01,1.4780e-01,1.4506e-01
1.6165e-01,1.6214e-01,1.6140e-01
1.5575e-01,1.5671e-01,1.5575e-01
1.2039e-01,1.2039e-01,1.2039e-01
3.7589e-01,3.7564e-01,3.7564e-01
2.0043e-01,2.0043e-01,2.0043e-01
2.3806e-01,2.3779e-01,2.3779e-01
2.2895e-01,2.2868e-01,2.2868e-01
1.0176e-02,1.0176e-02,1.0176e-02
3.3506e-01,3.3506e-01,3.3506e-01
2.6492e-01,2.6492e-01,2.6590e-01
1.7622e-01,1.7598e-01,1.7598e-01
1.2562e-01,1.2562e-01,1.2562e-01
2.5268e-01,2.5268e-01,2.5268e-01
2.4913e-01,2.5137e-01,2.4938e-01
7.8566e-02,7.8329e-02,7.8329e-02
8.2789e-02,8.2528e-02,8.2528e-02
1.9159e-01,1.9159e-01,1.9159e-01
2.5196e-01,2.5196e-01,2.5196e-01
2.8870e-01,2.8548e-01,2.8548e-01
4.0517e-01,4.0517e-01,4.0517e-01
1.0942e-01,1.0918e-01,1.0918e-01
2.1204e-01,2.1204e-01,2.1204e-01
2.6279e-01,2.6228e-01,2.6228e-01
4.8702e-01,4.8702e-01,4.8702e-01
3.9172e-01,3.9172e-01,3.9172e-01
3.1481e-01,3.1481e-01,3.1481e-01
2.3893e-01,2.3917e-01,2.3846e-01
3.4570e-01,3.4570e-01,3.4570e-01
1.7158e-01,1.7158e-01,1.7280e-01
3.5771e-01,3.5771e-01,3.5771e-01
1.0495e-01,1.0495e-01,1.0632e-01
1.9118e-01,1.9118e-01,1.9118e-01
1.9849e-01,1.9849e-01,2.0085e-01
2.4250e-01,2.4169e-01,2.4169e-01
3.3280e-01,3.3280e-01,3.3280e-01
1.7503e-01,1.7503e-01,1.7503e-01
6.2578e-02,6.2578e-02,6.3329e-02
3.7130e-01,3.7130e-01,3.7130e-01
2.8536e-01,2.8462e-01,2.8462e-01
1.1861e-01,1.1861e-01,1.1861e-01
3.5822e-01,3.5794e-01,3.5794e-01
2.1521e-01,2.1521e-01,2.1521e-01
